Origin,Destination,O_Cluster,D_Cluster,Travel_Time_Min,Transfers,Target_Flow_Baseline,O_GOV,D_GOV,O_CUF,D_CUF,O_TRS,D_TRS,O_RSF,D_RSF,O_CMF,D_CMF,O_UTI,D_UTI,O_BUS,D_BUS,O_MUF,D_MUF,O_SCH,D_SCH,O_AMD,D_AMD,O_TRH,D_TRH,O_REM,D_REM,O_HNC,D_HNC,O_TRF,D_TRF,O_COM,D_COM,O_BGD,D_BGD,Predicted_Flow
LET,LOF,Mixed,Mixed,8.270000000000001,2,332.8178148299428,5.0,5.0,5.0,3.0,15.0,12.0,31.0,83.0,12.0,13.0,5.0,9.0,10.0,5.0,18.0,20.0,18.0,25.0,1.0,0.0,0.0,0.0,7.0,8.0,12.0,7.0,2.0,1.0,2.0,4.0,0.0,5.0,339.51675
LET,LOP,Mixed,Commercial Hub,9.67,2,296.42798481144746,5.0,17.0,5.0,1.0,15.0,21.0,31.0,41.0,12.0,39.0,5.0,10.0,10.0,10.0,18.0,23.0,18.0,35.0,1.0,7.0,0.0,0.0,7.0,12.0,12.0,12.0,2.0,0.0,2.0,8.0,0.0,0.0,217.14674
LET,LOW,Mixed,Residential,6.050000000000002,1,37.40254514360443,5.0,4.0,5.0,0.0,15.0,2.0,31.0,1.0,12.0,3.0,5.0,2.0,10.0,0.0,18.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,12.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,58.01173
LET,MEF,Mixed,Mixed,6.15,1,483.9160839160839,5.0,10.0,5.0,4.0,15.0,15.0,31.0,50.0,12.0,18.0,5.0,17.0,10.0,5.0,18.0,21.0,18.0,19.0,1.0,1.0,0.0,0.0,7.0,4.0,12.0,2.0,2.0,5.0,2.0,2.0,0.0,0.0,441.91226
LET,MKK,Mixed,Special/Industrial,5.1000000000000005,1,1610.239183015318,5.0,24.0,5.0,3.0,15.0,28.0,31.0,29.0,12.0,53.0,5.0,15.0,10.0,17.0,18.0,13.0,18.0,23.0,1.0,180.0,0.0,3.0,7.0,21.0,12.0,9.0,2.0,0.0,2.0,1.0,0.0,0.0,1562.0734
LET,MOK,Mixed,Special/Industrial,5.51,1,2132.5103055443474,5.0,22.0,5.0,5.0,15.0,36.0,31.0,40.0,12.0,98.0,5.0,15.0,10.0,17.0,18.0,23.0,18.0,19.0,1.0,303.0,0.0,2.0,7.0,39.0,12.0,10.0,2.0,0.0,2.0,3.0,0.0,0.0,2385.489
LET,MOS,Mixed,Residential,14.040000000000003,2,54.99961096650066,5.0,4.0,5.0,3.0,15.0,10.0,31.0,16.0,12.0,12.0,5.0,4.0,10.0,5.0,18.0,8.0,18.0,15.0,1.0,1.0,0.0,0.0,7.0,4.0,12.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,58.36863
LET,NAC,Mixed,Residential,9.78,2,132.89917080004545,5.0,9.0,5.0,3.0,15.0,22.0,31.0,11.0,12.0,11.0,5.0,4.0,10.0,4.0,18.0,15.0,18.0,19.0,1.0,0.0,0.0,0.0,7.0,3.0,12.0,3.0,2.0,0.0,2.0,4.0,0.0,0.0,69.19812
LET,NOP,Mixed,Commercial Hub,5.26,1,824.6996498892507,5.0,11.0,5.0,2.0,15.0,24.0,31.0,28.0,12.0,29.0,5.0,7.0,10.0,5.0,18.0,13.0,18.0,36.0,1.0,18.0,0.0,0.0,7.0,19.0,12.0,27.0,2.0,2.0,2.0,5.0,0.0,0.0,757.05884
LET,NTK,Mixed,Mixed,8.77,2,326.59039170103796,5.0,15.0,5.0,8.0,15.0,31.0,31.0,32.0,12.0,24.0,5.0,15.0,10.0,10.0,18.0,18.0,18.0,21.0,1.0,8.0,0.0,0.0,7.0,17.0,12.0,11.0,2.0,6.0,2.0,2.0,0.0,0.0,286.23798
LET,OCP,Mixed,Residential,1.63,0,1695.2681114372047,5.0,5.0,5.0,1.0,15.0,11.0,31.0,20.0,12.0,3.0,5.0,19.0,10.0,3.0,18.0,6.0,18.0,3.0,1.0,1.0,0.0,0.0,7.0,0.0,12.0,6.0,2.0,4.0,2.0,0.0,0.0,0.0,2114.3333
LET,OLY,Mixed,Residential,9.959999999999999,2,164.28352602695938,5.0,6.0,5.0,2.0,15.0,20.0,31.0,26.0,12.0,25.0,5.0,4.0,10.0,10.0,18.0,4.0,18.0,11.0,1.0,11.0,0.0,0.0,7.0,7.0,12.0,11.0,2.0,1.0,2.0,0.0,0.0,0.0,133.82452
LET,POA,Mixed,Mixed,9.079999999999998,2,256.1452821869489,5.0,10.0,5.0,5.0,15.0,17.0,31.0,35.0,12.0,27.0,5.0,15.0,10.0,6.0,18.0,16.0,18.0,31.0,1.0,0.0,0.0,0.0,7.0,9.0,12.0,6.0,2.0,0.0,2.0,5.0,0.0,0.0,233.00781
LET,PRE,Mixed,Commercial Hub,5.74,1,1098.6052531940934,5.0,13.0,5.0,3.0,15.0,15.0,31.0,52.0,12.0,39.0,5.0,16.0,10.0,6.0,18.0,10.0,18.0,41.0,1.0,88.0,0.0,3.0,7.0,39.0,12.0,21.0,2.0,1.0,2.0,2.0,0.0,0.0,964.2374
LET,QUB,Mixed,Residential,5.359999999999999,1,427.76690004351104,5.0,15.0,5.0,2.0,15.0,17.0,31.0,18.0,12.0,20.0,5.0,8.0,10.0,3.0,18.0,8.0,18.0,10.0,1.0,3.0,0.0,1.0,7.0,8.0,12.0,3.0,2.0,3.0,2.0,1.0,0.0,1.0,358.04944
LET,SHM,Mixed,Residential,12.470000000000002,2,83.54235456283558,5.0,3.0,5.0,2.0,15.0,18.0,31.0,22.0,12.0,16.0,5.0,7.0,10.0,5.0,18.0,10.0,18.0,13.0,1.0,2.0,0.0,0.0,7.0,3.0,12.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,67.830055
LET,SHS,Mixed,Mixed,5.980000000000001,1,669.2063283552677,5.0,7.0,5.0,4.0,15.0,26.0,31.0,56.0,12.0,31.0,5.0,5.0,10.0,11.0,18.0,17.0,18.0,35.0,1.0,4.0,0.0,0.0,7.0,10.0,12.0,16.0,2.0,2.0,2.0,4.0,0.0,0.0,601.85754
LET,SHT,Mixed,Mixed,5.370000000000001,1,528.6258930573797,5.0,18.0,5.0,9.0,15.0,16.0,31.0,29.0,12.0,20.0,5.0,9.0,10.0,15.0,18.0,12.0,18.0,6.0,1.0,1.0,0.0,0.0,7.0,8.0,12.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,539.91473
LET,SHW,Mixed,Special/Industrial,5.05,1,1269.7220135236664,5.0,51.0,5.0,11.0,15.0,21.0,31.0,43.0,12.0,51.0,5.0,13.0,10.0,14.0,18.0,27.0,18.0,25.0,1.0,41.0,0.0,5.0,7.0,8.0,12.0,9.0,2.0,3.0,2.0,3.0,0.0,0.0,991.83
LET,SIH,Mixed,Mixed,10.129999999999999,2,132.75275697083154,5.0,7.0,5.0,2.0,15.0,21.0,31.0,15.0,12.0,6.0,5.0,9.0,10.0,3.0,18.0,9.0,18.0,10.0,1.0,0.0,0.0,0.0,7.0,9.0,12.0,9.0,2.0,4.0,2.0,2.0,0.0,9.0,125.015755
LET,SKM,Mixed,Commercial Hub,8.270000000000001,2,426.00680298232675,5.0,12.0,5.0,5.0,15.0,15.0,31.0,55.0,12.0,26.0,5.0,22.0,10.0,2.0,18.0,23.0,18.0,39.0,1.0,3.0,0.0,0.0,7.0,31.0,12.0,15.0,2.0,0.0,2.0,8.0,0.0,0.0,495.6776
LET,SKW,Mixed,Commercial Hub,5.649999999999999,1,743.7390468652839,5.0,7.0,5.0,9.0,15.0,22.0,31.0,38.0,12.0,21.0,5.0,10.0,10.0,7.0,18.0,27.0,18.0,27.0,1.0,2.0,0.0,0.0,7.0,28.0,12.0,23.0,2.0,3.0,2.0,6.0,0.0,0.0,635.96924
LET,SOH,Mixed,Residential,0.11,0,11838.324811297782,5.0,4.0,5.0,5.0,15.0,12.0,31.0,22.0,12.0,9.0,5.0,2.0,10.0,6.0,18.0,5.0,18.0,23.0,1.0,0.0,0.0,0.0,7.0,5.0,12.0,3.0,2.0,2.0,2.0,4.0,0.0,0.0,11977.592
LET,SSP,Mixed,Commercial Hub,5.890000000000001,1,900.6763972944108,5.0,25.0,5.0,3.0,15.0,18.0,31.0,60.0,12.0,39.0,5.0,8.0,10.0,8.0,18.0,26.0,18.0,32.0,1.0,30.0,0.0,2.0,7.0,19.0,12.0,24.0,2.0,1.0,2.0,4.0,0.0,0.0,846.94727
LET,STW,Mixed,Mixed,10.400000000000002,2,174.95383194829174,5.0,6.0,5.0,5.0,15.0,10.0,31.0,29.0,12.0,17.0,5.0,10.0,10.0,6.0,18.0,21.0,18.0,24.0,1.0,0.0,0.0,0.0,7.0,10.0,12.0,10.0,2.0,3.0,2.0,8.0,0.0,0.0,197.59442
LET,SUN,Mixed,Residential,9.559999999999999,2,17.952967171717177,5.0,0.0,5.0,0.0,15.0,4.0,31.0,0.0,12.0,0.0,5.0,5.0,10.0,1.0,18.0,2.0,18.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,12.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,-55.710278
LET,SUW,Mixed,Residential,10.179999999999998,2,155.59346008237307,5.0,8.0,5.0,4.0,15.0,8.0,31.0,16.0,12.0,20.0,5.0,7.0,10.0,2.0,18.0,11.0,18.0,14.0,1.0,15.0,0.0,1.0,7.0,19.0,12.0,10.0,2.0,1.0,2.0,0.0,0.0,0.0,201.0149
LET,SWH,Mixed,Mixed,5.559999999999999,1,677.8889054134446,5.0,23.0,5.0,7.0,15.0,11.0,31.0,40.0,12.0,20.0,5.0,9.0,10.0,4.0,18.0,19.0,18.0,34.0,1.0,1.0,0.0,0.0,7.0,17.0,12.0,13.0,2.0,3.0,2.0,3.0,0.0,0.0,576.94696
LET,SYP,Mixed,Commercial Hub,5.13,1,993.2431892998092,5.0,21.0,5.0,12.0,15.0,11.0,31.0,32.0,12.0,31.0,5.0,10.0,10.0,5.0,18.0,19.0,18.0,50.0,1.0,18.0,0.0,1.0,7.0,12.0,12.0,26.0,2.0,9.0,2.0,4.0,0.0,0.0,986.64307
LET,TAK,Mixed,Mixed,5.459999999999999,1,579.1055219545862,5.0,16.0,5.0,5.0,15.0,21.0,31.0,35.0,12.0,24.0,5.0,9.0,10.0,7.0,18.0,10.0,18.0,26.0,1.0,2.0,0.0,1.0,7.0,8.0,12.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,484.97305
LET,TAP,Mixed,Mixed,5.610000000000001,1,415.65866598309515,5.0,2.0,5.0,7.0,15.0,9.0,31.0,41.0,12.0,12.0,5.0,8.0,10.0,4.0,18.0,8.0,18.0,16.0,1.0,3.0,0.0,0.0,7.0,7.0,12.0,7.0,2.0,1.0,2.0,2.0,0.0,0.0,372.0875
LET,TAW,Mixed,Mixed,5.260000000000001,1,558.3143647480324,5.0,4.0,5.0,8.0,15.0,13.0,31.0,29.0,12.0,14.0,5.0,18.0,10.0,5.0,18.0,17.0,18.0,18.0,1.0,0.0,0.0,0.0,7.0,17.0,12.0,3.0,2.0,3.0,2.0,4.0,0.0,0.0,540.3159
LET,TIH,Mixed,Mixed,5.1,1,826.2563826928247,5.0,14.0,5.0,5.0,15.0,9.0,31.0,73.0,12.0,23.0,5.0,9.0,10.0,10.0,18.0,16.0,18.0,21.0,1.0,18.0,0.0,0.0,7.0,13.0,12.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,816.28864
LET,TIK,Mixed,Mixed,8.62,2,202.42175647581058,5.0,10.0,5.0,2.0,15.0,10.0,31.0,16.0,12.0,16.0,5.0,11.0,10.0,7.0,18.0,6.0,18.0,42.0,1.0,0.0,0.0,0.0,7.0,3.0,12.0,3.0,2.0,1.0,2.0,4.0,0.0,0.0,122.40745
LET,TIS,Mixed,Mixed,9.69,2,197.71413270141352,5.0,3.0,5.0,4.0,15.0,11.0,31.0,48.0,12.0,15.0,5.0,11.0,10.0,4.0,18.0,19.0,18.0,33.0,1.0,4.0,0.0,0.0,7.0,1.0,12.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,179.85962
LET,TKO,Mixed,Mixed,8.76,2,232.68484614350982,5.0,15.0,5.0,3.0,15.0,25.0,31.0,7.0,12.0,35.0,5.0,8.0,10.0,8.0,18.0,7.0,18.0,38.0,1.0,1.0,0.0,0.0,7.0,3.0,12.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,151.05045
LET,TKW,Mixed,Commercial Hub,10.139999999999999,2,275.39975954797603,5.0,10.0,5.0,4.0,15.0,17.0,31.0,45.0,12.0,27.0,5.0,17.0,10.0,4.0,18.0,16.0,18.0,39.0,1.0,9.0,0.0,0.0,7.0,16.0,12.0,25.0,2.0,3.0,2.0,7.0,0.0,0.0,439.02798
LET,TSH,Mixed,Residential,12.490000000000002,2,42.433211103851455,5.0,3.0,5.0,4.0,15.0,6.0,31.0,7.0,12.0,8.0,5.0,6.0,10.0,1.0,18.0,4.0,18.0,7.0,1.0,0.0,0.0,0.0,7.0,2.0,12.0,0.0,2.0,2.0,2.0,4.0,0.0,0.0,24.237236
LET,TST,Mixed,Special/Industrial,4.9799999999999995,1,3299.040279191508,5.0,21.0,5.0,26.0,15.0,50.0,31.0,29.0,12.0,75.0,5.0,8.0,10.0,11.0,18.0,15.0,18.0,9.0,1.0,566.0,0.0,1.0,7.0,13.0,12.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,3371.417
LET,TSW,Mixed,Commercial Hub,6.65,1,742.8254090307146,5.0,24.0,5.0,9.0,15.0,25.0,31.0,39.0,12.0,45.0,5.0,20.0,10.0,17.0,18.0,22.0,18.0,29.0,1.0,17.0,0.0,0.0,7.0,27.0,12.0,18.0,2.0,1.0,2.0,9.0,0.0,2.0,828.1117
LET,TSY,Mixed,Mixed,9.469999999999999,2,169.58444968067224,5.0,2.0,5.0,3.0,15.0,17.0,31.0,29.0,12.0,14.0,5.0,11.0,10.0,6.0,18.0,8.0,18.0,15.0,1.0,1.0,0.0,0.0,7.0,5.0,12.0,2.0,2.0,17.0,2.0,0.0,0.0,0.0,122.570274
LET,TUC,Mixed,Residential,9.639999999999999,2,121.26180111933972,5.0,10.0,5.0,4.0,15.0,11.0,31.0,7.0,12.0,10.0,5.0,7.0,10.0,4.0,18.0,11.0,18.0,13.0,1.0,3.0,0.0,0.0,7.0,3.0,12.0,7.0,2.0,3.0,2.0,3.0,0.0,0.0,63.213318
LET,TUM,Mixed,Mixed,12.129999999999999,2,149.30662906351566,5.0,9.0,5.0,7.0,15.0,35.0,31.0,26.0,12.0,36.0,5.0,11.0,10.0,6.0,18.0,14.0,18.0,9.0,1.0,2.0,0.0,0.0,7.0,11.0,12.0,6.0,2.0,3.0,2.0,3.0,0.0,2.0,133.08154
LET,TWH,Mixed,Commercial Hub,6.5600000000000005,1,582.9729010945941,5.0,11.0,5.0,16.0,15.0,14.0,31.0,59.0,12.0,25.0,5.0,21.0,10.0,0.0,18.0,19.0,18.0,29.0,1.0,1.0,0.0,0.0,7.0,19.0,12.0,9.0,2.0,0.0,2.0,10.0,0.0,0.0,547.84503
LET,TWO,Mixed,Commercial Hub,5.810000000000001,1,576.6116598851561,5.0,13.0,5.0,7.0,15.0,8.0,31.0,40.0,12.0,10.0,5.0,12.0,10.0,10.0,18.0,23.0,18.0,27.0,1.0,0.0,0.0,0.0,7.0,21.0,12.0,8.0,2.0,0.0,2.0,8.0,0.0,0.0,514.93427
LET,TWW,Mixed,Mixed,9.19,2,238.2504735828869,5.0,4.0,5.0,4.0,15.0,32.0,31.0,57.0,12.0,28.0,5.0,9.0,10.0,7.0,18.0,10.0,18.0,11.0,1.0,3.0,0.0,0.0,7.0,3.0,12.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,211.61873
LET,UNI,Mixed,Residential,5.540000000000001,1,160.4803187161574,5.0,6.0,5.0,2.0,15.0,9.0,31.0,9.0,12.0,0.0,5.0,5.0,10.0,3.0,18.0,8.0,18.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0,12.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,85.335655
LET,WAC,Mixed,Special/Industrial,4.9399999999999995,1,1649.5198902606314,5.0,114.0,5.0,15.0,15.0,38.0,31.0,41.0,12.0,64.0,5.0,6.0,10.0,7.0,18.0,18.0,18.0,21.0,1.0,43.0,0.0,4.0,7.0,15.0,12.0,15.0,2.0,0.0,2.0,6.0,0.0,0.0,1370.3114
LET,WCH,Mixed,Residential,1.04,0,3676.7108804306035,5.0,9.0,5.0,2.0,15.0,14.0,31.0,24.0,12.0,6.0,5.0,15.0,10.0,5.0,18.0,7.0,18.0,10.0,1.0,3.0,0.0,0.0,7.0,3.0,12.0,3.0,2.0,5.0,2.0,1.0,0.0,0.0,3936.5
LET,WHA,Mixed,Mixed,8.359999999999998,2,298.7001424501426,5.0,11.0,5.0,8.0,15.0,24.0,31.0,28.0,12.0,31.0,5.0,5.0,10.0,6.0,18.0,11.0,18.0,36.0,1.0,4.0,0.0,0.0,7.0,8.0,12.0,4.0,2.0,2.0,2.0,5.0,0.0,0.0,230.30965
LET,WKS,Mixed,Residential,16.040000000000003,2,31.519319359033695,5.0,4.0,5.0,2.0,15.0,10.0,31.0,11.0,12.0,9.0,5.0,2.0,10.0,4.0,18.0,7.0,18.0,9.0,1.0,0.0,0.0,0.0,7.0,1.0,12.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,45.400047
LET,WTS,Mixed,Commercial Hub,8.370000000000001,2,457.68130765437036,5.0,20.0,5.0,4.0,15.0,23.0,31.0,87.0,12.0,23.0,5.0,17.0,10.0,9.0,18.0,27.0,18.0,35.0,1.0,0.0,0.0,0.0,7.0,16.0,12.0,6.0,2.0,4.0,2.0,10.0,0.0,0.0,519.29553
LET,YAT,Mixed,Mixed,8.459999999999999,2,191.74984020846654,5.0,6.0,5.0,2.0,15.0,19.0,31.0,27.0,12.0,15.0,5.0,6.0,10.0,7.0,18.0,13.0,18.0,12.0,1.0,0.0,0.0,0.0,7.0,6.0,12.0,1.0,2.0,4.0,2.0,2.0,0.0,0.0,127.158325
LET,YMT,Mixed,Commercial Hub,5.239999999999999,1,1674.6794871794878,5.0,18.0,5.0,8.0,15.0,14.0,31.0,44.0,12.0,76.0,5.0,16.0,10.0,1.0,18.0,14.0,18.0,34.0,1.0,171.0,0.0,0.0,7.0,33.0,12.0,20.0,2.0,2.0,2.0,5.0,0.0,0.0,1999.1462
LET,YUL,Mixed,Commercial Hub,9.33,2,237.19670992766302,5.0,5.0,5.0,6.0,15.0,20.0,31.0,15.0,12.0,24.0,5.0,9.0,10.0,12.0,18.0,23.0,18.0,26.0,1.0,0.0,0.0,0.0,7.0,15.0,12.0,12.0,2.0,0.0,2.0,10.0,0.0,0.0,269.70248
LHP,ADM,Residential,Special/Industrial,3.9100000000000006,1,385.2647035643622,3.0,80.0,2.0,23.0,13.0,23.0,2.0,20.0,5.0,19.0,6.0,15.0,2.0,10.0,0.0,9.0,7.0,8.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,501.8235
LHP,AIR,Residential,Residential,12.51,2,8.716848171790396,3.0,6.0,2.0,0.0,13.0,12.0,2.0,1.0,5.0,3.0,6.0,5.0,2.0,4.0,0.0,1.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,-137.81685
LHP,AUS,Residential,Mixed,9.42,2,96.23638286036378,3.0,10.0,2.0,3.0,13.0,44.0,2.0,22.0,5.0,32.0,6.0,12.0,2.0,7.0,0.0,13.0,7.0,12.0,0.0,67.0,0.0,0.0,0.0,11.0,1.0,8.0,0.0,1.0,2.0,1.0,0.0,0.0,28.826775
LHP,AWE,Residential,Residential,13.709999999999999,2,2.384648409934002,3.0,1.0,2.0,1.0,13.0,6.0,2.0,0.0,5.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,-135.89691
LHP,CAB,Residential,Special/Industrial,3.7100000000000004,1,556.2993315031936,3.0,25.0,2.0,7.0,13.0,31.0,2.0,23.0,5.0,66.0,6.0,7.0,2.0,22.0,0.0,11.0,7.0,13.0,0.0,56.0,0.0,2.0,0.0,10.0,1.0,8.0,0.0,5.0,2.0,1.0,0.0,0.0,518.8984
LHP,CEN,Residential,Special/Industrial,3.9800000000000004,1,495.87909872421403,3.0,61.0,2.0,29.0,13.0,34.0,2.0,30.0,5.0,50.0,6.0,7.0,2.0,13.0,0.0,11.0,7.0,11.0,0.0,23.0,0.0,4.0,0.0,8.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,524.33704
LHP,CHH,Residential,Mixed,3.81,1,328.96642044251183,3.0,7.0,2.0,4.0,13.0,14.0,2.0,46.0,5.0,13.0,6.0,28.0,2.0,8.0,0.0,17.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,6.0,2.0,5.0,0.0,0.0,521.0878
LHP,CHW,Residential,Commercial Hub,3.91,1,449.47548749175587,3.0,16.0,2.0,8.0,13.0,15.0,2.0,57.0,5.0,26.0,6.0,19.0,2.0,9.0,0.0,29.0,7.0,29.0,0.0,1.0,0.0,1.0,0.0,12.0,1.0,20.0,0.0,1.0,2.0,9.0,0.0,0.0,783.9142
LHP,CIO,Residential,Mixed,13.09,2,30.539757344174454,3.0,8.0,2.0,2.0,13.0,18.0,2.0,23.0,5.0,15.0,6.0,11.0,2.0,8.0,0.0,16.0,7.0,13.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,9.0,0.0,2.0,2.0,3.0,0.0,0.0,-26.025862
LHP,CKT,Residential,Mixed,9.09,2,62.08739776108188,3.0,3.0,2.0,7.0,13.0,10.0,2.0,50.0,5.0,9.0,6.0,8.0,2.0,2.0,0.0,15.0,7.0,16.0,0.0,1.0,0.0,1.0,0.0,12.0,1.0,9.0,0.0,0.0,2.0,4.0,0.0,0.0,40.392982
LHP,CSW,Residential,Commercial Hub,7.569999999999999,2,190.27869872516675,3.0,22.0,2.0,7.0,13.0,20.0,2.0,54.0,5.0,40.0,6.0,14.0,2.0,5.0,0.0,23.0,7.0,47.0,0.0,13.0,0.0,0.0,0.0,38.0,1.0,35.0,0.0,0.0,2.0,7.0,0.0,0.0,189.40576
LHP,DIH,Residential,Mixed,3.9,1,284.75635152019987,3.0,7.0,2.0,3.0,13.0,21.0,2.0,39.0,5.0,25.0,6.0,7.0,2.0,3.0,0.0,10.0,7.0,20.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,4.0,0.0,5.0,2.0,3.0,0.0,1.0,437.47525
LHP,DIS,Residential,Residential,16.15,4,4.093532456714465,3.0,0.0,2.0,0.0,13.0,3.0,2.0,20.0,5.0,1.0,6.0,2.0,2.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-129.76114
LHP,ETS,Residential,Special/Industrial,7.42,2,429.41531586935304,3.0,9.0,2.0,19.0,13.0,41.0,2.0,17.0,5.0,50.0,6.0,3.0,2.0,10.0,0.0,6.0,7.0,4.0,0.0,544.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,465.32083
LHP,EXC,Residential,Residential,6.98,2,124.9206977343107,3.0,57.0,2.0,9.0,13.0,30.0,2.0,14.0,5.0,17.0,6.0,6.0,2.0,4.0,0.0,10.0,7.0,1.0,0.0,26.0,0.0,1.0,0.0,4.0,1.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,6.791107
LHP,FAN,Residential,Mixed,7.87,2,95.0977987185565,3.0,15.0,2.0,1.0,13.0,13.0,2.0,37.0,5.0,16.0,6.0,6.0,2.0,13.0,0.0,12.0,7.0,34.0,0.0,1.0,0.0,1.0,0.0,11.0,1.0,9.0,0.0,0.0,2.0,5.0,0.0,0.0,77.26957
LHP,FOH,Residential,Commercial Hub,3.5700000000000003,1,477.6656819041508,3.0,17.0,2.0,2.0,13.0,16.0,2.0,26.0,5.0,36.0,6.0,14.0,2.0,5.0,0.0,14.0,7.0,42.0,0.0,17.0,0.0,0.0,0.0,25.0,1.0,13.0,0.0,3.0,2.0,2.0,0.0,0.0,682.9126
LHP,FOT,Residential,Residential,7.43,2,49.01153734121909,3.0,8.0,2.0,3.0,13.0,11.0,2.0,8.0,5.0,11.0,6.0,8.0,2.0,4.0,0.0,9.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,20.67613
LHP,HAH,Residential,Mixed,0.25,0,5476.48,3.0,7.0,2.0,1.0,13.0,18.0,2.0,55.0,5.0,22.0,6.0,6.0,2.0,7.0,0.0,24.0,7.0,34.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,6.0,0.0,2.0,2.0,5.0,0.0,0.0,5226.58
LHP,HEO,Residential,Mixed,13.69,2,28.6937530381689,3.0,4.0,2.0,4.0,13.0,12.0,2.0,48.0,5.0,13.0,6.0,10.0,2.0,5.0,0.0,16.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,64.318924
LHP,HFC,Residential,Residential,3.85,1,98.71399723668829,3.0,3.0,2.0,2.0,13.0,6.0,2.0,7.0,5.0,5.0,6.0,6.0,2.0,2.0,0.0,5.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,-75.92256
LHP,HIK,Residential,Residential,6.95,2,53.7478738973933,3.0,3.0,2.0,7.0,13.0,7.0,2.0,15.0,5.0,6.0,6.0,6.0,2.0,4.0,0.0,15.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,28.164814
LHP,HKU,Residential,Mixed,4.22,1,298.25604439159736,3.0,7.0,2.0,9.0,13.0,18.0,2.0,34.0,5.0,25.0,6.0,8.0,2.0,1.0,0.0,9.0,7.0,42.0,0.0,3.0,0.0,0.0,0.0,18.0,1.0,12.0,0.0,0.0,2.0,3.0,0.0,0.0,296.10428
LHP,HOK,Residential,Special/Industrial,8.98,2,120.88304866245517,3.0,65.0,2.0,17.0,13.0,38.0,2.0,25.0,5.0,52.0,6.0,8.0,2.0,27.0,0.0,11.0,7.0,3.0,0.0,20.0,0.0,3.0,0.0,3.0,1.0,3.0,0.0,4.0,2.0,1.0,0.0,0.0,-51.817635
LHP,HOM,Residential,Mixed,4.569999999999999,1,252.24899999677686,3.0,8.0,2.0,4.0,13.0,16.0,2.0,47.0,5.0,16.0,6.0,8.0,2.0,1.0,0.0,13.0,7.0,23.0,0.0,8.0,0.0,0.0,0.0,4.0,1.0,14.0,0.0,13.0,2.0,3.0,0.0,4.0,493.14185
LHP,HUH,Residential,Residential,7.050000000000001,2,76.30878438331854,3.0,12.0,2.0,7.0,13.0,26.0,2.0,9.0,5.0,16.0,6.0,3.0,2.0,5.0,0.0,6.0,7.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,7.0,2.0,0.0,0.0,4.0,-3.4277227
LHP,JOR,Residential,Special/Industrial,7.09,2,289.7410314432352,3.0,17.0,2.0,7.0,13.0,22.0,2.0,29.0,5.0,57.0,6.0,13.0,2.0,5.0,0.0,19.0,7.0,23.0,0.0,208.0,0.0,2.0,0.0,28.0,1.0,10.0,0.0,1.0,2.0,0.0,0.0,0.0,122.74897
